flow_idx,flow_label,total_precision,share_observations,share_mass_balance,n_observations,sources,obs_min,obs_max,obs_spread_pct,determined_by,posterior_mean,posterior_sd,prior_mean,prior_sd,contraction,shift_in_prior_sd
17,refining -> loss_refining,0.001471759071119383,0.11541932059613635,0.8845806794038636,2,USGS value 1; USGS value 2,98.0,792.0,155.95505617977528,structure-determined,94.81539647343492,44.540416206079854,,,,
18,refining -> cast_aluminum_ingot,0.0026889400886572212,0.00018106299051724202,0.9998189370094828,2,Other literature; USGS value 1,2350.0,3177.0,29.92581870815994,structure-determined,2643.864104648327,113.1787029749824,,,,
19,alloying_element_si -> remelting,0.0001354459802123555,0.22231985020889491,0.777680149791105,1,USGS value 1,231.0,231.0,0.0,structure-determined,299.08354749219257,86.78996195692758,,,,
20,alloying_element_si -> refining,0.0014346850144916195,0.09256064857490164,0.9074393514250984,1,USGS value 1,110.0,110.0,0.0,structure-determined,123.61447116973424,46.73970777081324,,,,
21,alloying_element_mg -> remelting,0.00042834706105657525,0.7540927445134603,0.2459072554865397,1,USGS value 1,70.53,70.53,0.0,observation-driven,77.08902277000313,29.763637987254317,,,,
22,alloying_element_mg -> refining,1.6081259324876909,0.9991904305423173,0.000809569457682723,1,USGS value 1,0.0,0.0,0.0,observation-driven,0.43627670365205345,0.27898091917357526,,,,
23,alloying_element_other -> remelting,0.004122393757301751,0.9744484257493413,0.025551574250658717,1,USGS value 1,20.0,20.0,0.0,observation-driven,20.40495867553578,8.589930875698467,,,,
24,alloying_element_other -> refining,0.005318949746171186,0.7552355819893316,0.24476441801066845,1,USGS value 1,20.0,20.0,0.0,observation-driven,20.76342211654803,8.644452267280148,,,,
25,import_scrap -> eol_scrap_generated,0.0011115831692572384,0.694149533396761,0.305850466603239,1,USGS value 1,720.0,720.0,0.0,observation-driven,719.933442470433,36.28229049144778,,,,
26,eol_scrap_generated -> export_eol_scrap,0.000502256619561235,0.32309855610736554,0.6769014438926345,1,USGS value 1,1570.0,1570.0,0.0,structure-determined,1575.0725097076522,80.25314756827639,,,,
27,eol_scrap_generated -> loss_eol_scrap,0.00034086390519968583,0.0025983220884986144,0.9974016779115014,1,USGS value 1,1555.0,1555.0,0.0,structure-determined,1827.0094106194113,550.293761103024,,,,
28,eol_scrap_generated -> eol_scrap_recycled,0.0028372239778050702,0.004883718813362891,0.9951162811866371,1,USGS value 1,1727.0,1727.0,0.0,structure-determined,2210.228866232074,217.02679960660868,,,,
29,eol_scrap_recycled -> remelting,0.0025901266552299977,0.0005418508572585279,0.9994581491427414,1,USGS value 1,1070.0,1070.0,0.0,structure-determined,1494.9502605209518,230.27368485770825,,,,
30,eol_scrap_recycled -> refining,0.003788990400334532,0.0009794742639928234,0.9990205257360072,1,USGS value 1,658.0,658.0,0.0,structure-determined,718.5179251648375,159.5793866369424,,,,
31,forming_scrap_generated -> loss_forming_scrap,0.001471643523099891,0.14425377690010827,0.8557462230998918,1,USGS value 1,87.0,87.0,0.0,structure-determined,77.60913402450112,37.100702661391125,,,,
