flow_idx,flow_label,source,value,coverage,frequency,spatial,sigma,relative_sigma
102,6xxx -> other_milling_processes,USGS value 1,6.0,1.0,1.0,3.0,4.733333333333333,0.7888888888888889
103,7xxx -> rolling,USGS value 1,322.0,1.0,1.0,3.0,254.0222222222222,0.7888888888888889
104,7xxx -> extrusion,USGS value 1,278.0,1.0,1.0,3.0,219.3111111111111,0.7888888888888889
105,7xxx -> drawing,USGS value 1,3.0,1.0,1.0,3.0,2.3666666666666667,0.7888888888888889
106,7xxx -> other_milling_processes,USGS value 1,284.0,1.0,1.0,3.0,224.04444444444442,0.7888888888888889
107,8xxx -> rolling,USGS value 1,7.0,1.0,1.0,3.0,5.522222222222222,0.7888888888888889
108,8xxx -> extrusion,USGS value 1,35.0,1.0,1.0,3.0,27.61111111111111,0.7888888888888889
109,8xxx -> drawing,USGS value 1,49.0,1.0,1.0,3.0,38.65555555555555,0.7888888888888888
110,8xxx -> other_milling_processes,USGS value 1,3.0,1.0,1.0,3.0,2.3666666666666667,0.7888888888888889
111,die_cast -> building_construction,USGS value 1,19.0,1.0,1.0,3.0,14.988888888888889,0.7888888888888889
112,die_cast -> transportation_auto,USGS value 1,1001.0,1.0,1.0,3.0,789.6777777777778,0.7888888888888889
113,die_cast -> transportation_other,USGS value 1,153.0,1.0,1.0,3.0,120.7,0.7888888888888889
114,die_cast -> machine_industry,USGS value 1,36.0,1.0,1.0,3.0,28.4,0.7888888888888889
115,die_cast -> electrical_equipment,USGS value 1,47.0,1.0,1.0,3.0,37.077777777777776,0.7888888888888889
116,die_cast -> consumer_durables,USGS value 1,96.0,1.0,1.0,3.0,75.73333333333333,0.7888888888888889
117,die_cast -> other_end_uses,USGS value 1,74.0,1.0,1.0,3.0,58.37777777777777,0.7888888888888889
118,sand_cast -> transportation_auto,USGS value 1,242.0,1.0,1.0,3.0,190.9111111111111,0.7888888888888889
119,sand_cast -> transportation_other,USGS value 1,42.0,1.0,1.0,3.0,33.13333333333333,0.7888888888888889
120,sand_cast -> machine_industry,USGS value 1,6.0,1.0,1.0,3.0,4.733333333333333,0.7888888888888889
121,sand_cast -> electrical_equipment,USGS value 1,8.0,1.0,1.0,3.0,6.311111111111111,0.7888888888888889
122,sand_cast -> consumer_durables,USGS value 1,16.0,1.0,1.0,3.0,12.622222222222222,0.7888888888888889
123,sand_cast -> other_end_uses,USGS value 1,15.0,1.0,1.0,3.0,11.833333333333332,0.7888888888888889
124,permanent_semi_permanent_mold_cast -> transportation_auto,USGS value 1,483.0,1.0,1.0,3.0,381.0333333333333,0.7888888888888889
125,permanent_semi_permanent_mold_cast -> transportation_other,USGS value 1,70.0,1.0,1.0,3.0,55.22222222222222,0.7888888888888889
126,permanent_semi_permanent_mold_cast -> machine_industry,USGS value 1,18.0,1.0,1.0,3.0,14.2,0.7888888888888889
127,permanent_semi_permanent_mold_cast -> electrical_equipment,USGS value 1,24.0,1.0,1.0,3.0,18.933333333333334,0.7888888888888889
128,permanent_semi_permanent_mold_cast -> consumer_durables,USGS value 1,48.0,1.0,1.0,3.0,37.86666666666667,0.7888888888888889
129,permanent_semi_permanent_mold_cast -> other_end_uses,USGS value 1,34.0,1.0,1.0,3.0,26.822222222222223,0.7888888888888889
130,other_cast -> other_end_uses,USGS value 1,84.0,1.0,1.0,3.0,66.26666666666667,0.7888888888888889
131,import_mill_semifinished_products -> rolling,USGS value 1,1100.0,1.0,1.0,3.0,55.0,0.05
132,import_mill_semifinished_products -> extrusion,USGS value 1,0.0,1.0,1.0,3.0,0.7888888888888889,788888888.8888888
133,import_mill_semifinished_products -> drawing,USGS value 1,229.5269584770069,1.0,1.0,3.0,11.476347923850346,0.05
134,import_mill_semifinished_products -> other_milling_processes,USGS value 1,0.0,1.0,1.0,3.0,0.7888888888888889,788888888.8888888
135,import_mill_semifinished_products -> sheet_plate,USGS value 1,0.0,1.0,1.0,3.0,0.7888888888888889,788888888.8888888
136,import_mill_semifinished_products -> foil,USGS value 1,205.0,1.0,1.0,3.0,10.25,0.05
137,import_mill_semifinished_products -> extruded_products,USGS value 1,0.0,1.0,1.0,3.0,0.7888888888888889,788888888.8888888
138,import_mill_semifinished_products -> wire,USGS value 1,312.0,1.0,1.0,3.0,15.600000000000001,0.05
139,import_mill_semifinished_products -> forging_impacts,USGS value 1,0.0,1.0,1.0,3.0,0.7888888888888889,788888888.8888888
140,import_mill_semifinished_products -> powerder_paste,USGS value 1,15.0,1.0,1.0,3.0,0.75,0.05
141,rolling -> scrap_rolling,USGS value 1,1600.0,1.0,1.0,3.0,1262.2222222222222,0.7888888888888889
142,rolling -> sheet_plate,USGS value 1,4512.0,1.0,1.0,3.0,3559.4666666666667,0.7888888888888889
143,rolling -> foil,USGS value 1,631.0,1.0,1.0,3.0,497.7888888888889,0.7888888888888889
144,rolling -> export_milling_semifinished_products,USGS value 1,1111.0,1.0,1.0,3.0,876.4555555555555,0.7888888888888889
145,scrap_rolling -> forming_scrap_generated,USGS value 1,1600.0,1.0,1.0,3.0,1262.2222222222222,0.7888888888888889
146,extrusion -> scrap_extrusion,USGS value 1,738.0,1.0,1.0,3.0,582.1999999999999,0.7888888888888888
147,extrusion -> extruded_products,USGS value 1,2444.0,1.0,1.0,3.0,1928.0444444444445,0.7888888888888889
148,extrusion -> export_milling_semifinished_products,USGS value 1,229.0,1.0,1.0,3.0,180.65555555555554,0.7888888888888889
149,scrap_extrusion -> forming_scrap_generated,USGS value 1,738.0,1.0,1.0,3.0,582.1999999999999,0.7888888888888888
150,drawing -> scrap_drawing,USGS value 1,118.0,1.0,1.0,3.0,93.08888888888889,0.7888888888888889
151,drawing -> wire,USGS value 1,451.0,1.0,1.0,3.0,355.7888888888889,0.7888888888888889
152,drawing -> export_milling_semifinished_products,USGS value 1,41.0,1.0,1.0,3.0,32.34444444444444,0.7888888888888889
153,scrap_drawing -> forming_scrap_generated,USGS value 1,118.0,1.0,1.0,3.0,93.08888888888889,0.7888888888888889
154,other_milling_processes -> scrap_other_milling_processes,USGS value 1,209.0,1.0,1.0,3.0,164.87777777777777,0.7888888888888889
155,other_milling_processes -> forging_impacts,USGS value 1,200.0,1.0,1.0,3.0,157.77777777777777,0.7888888888888889
156,other_milling_processes -> powerder_paste,USGS value 1,55.0,1.0,1.0,3.0,43.388888888888886,0.7888888888888889
157,other_milling_processes -> export_milling_semifinished_products,USGS value 1,0.0,1.0,1.0,3.0,0.7888888888888889,788888888.8888888
158,scrap_other_milling_processes -> forming_scrap_generated,USGS value 1,209.0,1.0,1.0,3.0,164.87777777777777,0.7888888888888889
159,sheet_plate -> scrap_sheet_plate,USGS value 1,788.0,1.0,1.0,3.0,621.6444444444444,0.7888888888888889
160,sheet_plate -> building_construction,USGS value 1,557.0,1.0,1.0,3.0,439.4111111111111,0.7888888888888889
161,sheet_plate -> transportation_auto,USGS value 1,888.0,4.0,3.0,4.0,138.13333333333333,0.15555555555555556
162,sheet_plate -> transportation_other,Other literature,662.0,1.0,1.0,3.0,522.2444444444444,0.7888888888888889
162,sheet_plate -> transportation_other,USGS value 1,604.0,4.0,3.0,4.0,93.95555555555556,0.15555555555555556
163,sheet_plate -> machine_industry,USGS value 1,287.0,4.0,3.0,4.0,44.644444444444446,0.15555555555555556
164,sheet_plate -> electrical_equipment,USGS value 1,153.0,4.0,3.0,4.0,23.8,0.15555555555555556
