node,flow_idx,n_out,target_share,source_share_sd,share_sigma,node_total_ref,tau_flow_units,share_dev_mean,share_dev_sd,share_dev_abs_mean,z_vs_tolerance
50,132,10,0.0002249722671869524,0.00014554165873670644,0.02,1778.558907208089,35.571178144161784,0.004923253012352201,0.00010988306557392326,0.004923253012352201,0.24616265061761003
50,133,10,0.11938648626415306,0.0065102556360266805,0.02,1778.558907208089,35.571178144161784,0.030064689523847898,0.006619921380308728,0.030064689523847898,1.5032344761923948
50,134,10,0.00022892445659353924,0.00014517226246375307,0.02,1778.558907208089,35.571178144161784,8.892364992606505e-05,0.0001648425259582815,0.00014712062322144197,0.004446182496303253
50,135,10,0.00022739338301204894,0.00014590607671087722,0.02,1778.558907208089,35.571178144161784,1.709216773073264e-05,0.0001444648153117297,0.00011655348083879518,0.0008546083865366319
50,136,10,0.10960780838707297,0.005950234638931647,0.02,1778.558907208089,35.571178144161784,-0.007996515750492584,0.003984686019563862,0.008061482917642925,-0.39982578752462916
50,137,10,0.00022710436916461468,0.00014702634854970394,0.02,1778.558907208089,35.571178144161784,-4.3979110639743095e-05,0.00012296595603438962,0.00011002939332153903,-0.0021989555319871547
50,138,10,0.16050531142791413,0.008290059072664164,0.02,1778.558907208089,35.571178144161784,-0.14689792181586414,0.0037850436315530166,0.14689792181586414,-7.344896090793207
50,139,10,0.00022722158491002918,0.00014611700009913787,0.02,1778.558907208089,35.571178144161784,7.666204881300231e-05,0.000162225749057118,0.0001421519276240234,0.0038331024406501155
50,140,10,0.007985929301186382,0.00046548812252238965,0.02,1778.558907208089,35.571178144161784,0.0018136563405836542,0.00040962985825125094,0.0018136563405836542,0.09068281702918271
51,141,4,0.2329921762118841,0.061937451092046576,0.061937451092046576,5837.902358627615,361.58479181764125,-0.025523594089613664,0.03604089020629851,0.03573930984251058,-0.4120866073691425
51,142,4,0.6509328126375408,0.05521916048470036,0.05521916048470036,5837.902358627615,322.36406723506906,-0.03642086169786352,0.032314643689732324,0.04045549343020982,-0.6595692759210763
51,143,4,0.062056559932167035,0.00814540984965108,0.02,5837.902358627615,116.75804717255231,0.01201157833603836,0.007834061427335798,0.012417945120291367,0.600578916801918
51,144,4,0.05401845121840815,0.02032461108206511,0.02032461108206511,5837.902358627615,118.65309497417688,0.04993287745143893,0.007218885802946634,0.04993287745143893,2.4567691479961855
53,146,3,0.21647787211930872,0.06853089865725749,0.06853089865725749,2859.8375325746297,195.98723612109328,0.0013258872518357632,0.04084945668690215,0.032593527348062805,0.019347291190020755
53,147,3,0.7406396479468872,0.06706734377096553,0.06706734377096553,2859.8375325746297,191.80170692629252,0.01731561968614559,0.03915261937273983,0.034265453621252245,0.258182577578714
53,148,3,0.04288247993380415,0.02238978586999244,0.02238978586999244,2859.8375325746297,64.03114997731349,-0.01864150693798141,0.006299576060689368,0.01864150693798141,-0.8325897820651066
55,150,3,0.4042810990088436,0.046567121896290996,0.046567121896290996,604.2295677759142,28.13723193596422,-0.036350569292620385,0.02558786187080472,0.0380711438782545,-0.7806058826993054
55,151,3,0.4825587241219281,0.053330863961200375,0.053330863961200375,604.2295677759142,32.22408488039218,0.11885945060181309,0.026801648008870225,0.11885945060181309,2.228717890043681
55,152,3,0.11316017686922829,0.032808070290149156,0.032808070290149156,604.2295677759142,19.82360613097864,-0.08250888130919214,0.007604452068355725,0.08250888130919214,-2.5148958954152807
57,154,4,0.46295421408280085,0.10336730451327206,0.10336730451327206,385.6065382748358,39.859108464163654,0.0064418401614409265,0.05037052528778595,0.04067938371715222,0.06231990078268717
57,155,4,0.41979700585913976,0.0819966344200901,0.0819966344200901,385.6065382748358,31.618438348918193,-0.03408443032170389,0.04232987454854304,0.04434695951429937,-0.41568084547324813
57,156,4,0.11601458136761174,0.02638013166061303,0.02638013166061303,385.6065382748358,10.172351248883388,-0.006029405596297842,0.015803158620331183,0.013491304986685352,-0.2285585862067577
57,157,4,0.0012341986904476818,0.0008553732738218453,0.02,385.6065382748358,7.712130765496717,0.03367199575656067,0.0005240645339291923,0.03367199575656067,1.6835997878280335
59,159,9,0.17868126505084814,0.013372501812325643,0.02,4210.546118113996,84.21092236227993,0.015506874307169773,0.012138564923874513,0.01670891814011778,0.7753437153584886
59,160,9,0.053815476112233654,0.024619505071749502,0.024619505071749502,4210.546118113996,103.66156150974271,-0.01754805168644951,0.016455295218470018,0.020266989273082518,-0.7127702866206529
59,161,9,0.17562558061818698,0.01758554846457998,0.02,4210.546118113996,84.21092236227993,0.002143773776949392,0.014248256859820119,0.011512541032709652,0.10718868884746958
59,162,9,0.1235942076949392,0.012547501254829948,0.02,4210.546118113996,84.21092236227993,0.0018537865633685426,0.012006720684300967,0.009691090190149828,0.09268932816842713
59,163,9,0.06071658873806726,0.006497852309650651,0.02,4210.546118113996,84.21092236227993,-0.002263337794342805,0.0076062589845684045,0.006345815713618427,-0.11316688971714024
59,164,9,0.03266832438680877,0.003513197676674429,0.02,4210.546118113996,84.21092236227993,0.006720852363319597,0.004304808603709119,0.006944138327136114,0.33604261816597986
59,165,9,0.05970592345859981,0.006330147945205567,0.02,4210.546118113996,84.21092236227993,-0.0024800580054310114,0.00743877194849863,0.00626566843599892,-0.12400290027155057
59,166,9,0.308056501337624,0.02648830111143269,0.02648830111143269,4210.546118113996,111.53021342017756,-0.003971237349932388,0.018693422803135667,0.01522536684640259,-0.14992419986566638
59,167,9,0.0071361326026921695,0.000772464276211186,0.02,4210.546118113996,84.21092236227993,3.739782534841456e-05,0.0009716795410856972,0.0007751660480992985,0.001869891267420728
61,169,9,0.04840462438433335,0.005555682007158181,0.02,668.8159030859442,13.376318061718885,-0.0060108756859246016,0.005733273055624284,0.006881702576384291,-0.3005437842962301
61,170,9,0.025784008123089307,0.011037774626144603,0.02,668.8159030859442,13.376318061718885,0.007158413414815103,0.010156558019081871,0.010040604028837103,0.3579206707407551
61,171,9,0.05596294974571438,0.006422542741724396,0.02,668.8159030859442,13.376318061718885,-0.0013526115274589533,0.006467768960732152,0.005273981473482233,-0.06763057637294767
61,172,9,0.017199156687030735,0.002019231522614701,0.02,668.8159030859442,13.376318061718885,0.0008962861887430202,0.0021689540288564874,0.0018635754572349102,0.044814309437151006
61,173,9,0.004673581062210925,0.0005574722746134296,0.02,668.8159030859442,13.376318061718885,7.218996189027239e-05,0.0006019462626788627,0.0004843744467981289,0.003609498094513619
61,174,9,0.007805706687854831,0.00092503080639044,0.02,668.8159030859442,13.376318061718885,7.483865594388239e-05,0.0010057619879622498,0.0008035592041247195,0.003741932797194119
61,175,9,0.209714367423618,0.02127442102588159,0.02127442102588159,668.8159030859442,14.228671111055595,0.003114516411697831,0.01406859161596627,0.011477717649691575,0.14639723487228337
