flow_idx,from_node,to_node,posterior_median,posterior_ci_lo,posterior_ci_hi,posterior_ci_width,relative_ci_width,obs: observation_2022,n_observations,determined_by,prior_mean,prior_sd,contraction,shift_in_prior_sd,share_observations,share_prior,share_mass_balance,share_allocation,share_aggregate_observations
195,forging_impacts,transportation_other,84.57535680839058,70.21047941743159,99.04523111020639,28.8347516927748,0.3409356197940882,,0,structure-determined,92.08508932934356,11.041843508123154,0.5519989351197289,-0.671253011966011,0.0,0.3592061364477897,0.6223643726064941,0.018429490945716,0.0
196,forging_impacts,machine_industry,4.490406558757372,3.470726792686376,5.503638610403579,2.0329118177172028,0.4527233316441105,,0,prior-informed,4.531889655040552,0.5356930685723796,0.0751032148011254,-0.0728941804674398,0.0,0.834560714256356,0.1280373940589624,0.0374018916846815,0.0
197,forging_impacts,electrical_equipment,0.4386921910554221,0.33214624058833064,0.5437852501233877,0.2116390095350571,0.48243167726758035,,0,prior-informed,0.4535309004049953,0.0547155703536653,0.0224951231651843,-0.2730623978811048,0.0,0.99773439262527,0.001726896416733,0.000538710957997,0.0
198,forging_impacts,consumer_durables,10.700898146192344,8.582234282919105,12.790427814278496,4.208193531359392,0.39325610559677887,,0,prior-informed,9.961312841056348,1.1677814363554442,0.1646398567644288,0.6296895737434918,0.0,0.5885380962046906,0.3214321890690639,0.0900297147262457,0.0
199,forging_impacts,container_packages,0.07974998391620672,0.0054013016483173545,0.2080137096271818,0.20261240797886446,2.5405949697964734,,0,prior-informed,0.0773663068846221,0.0715408850816329,0.4158590135056674,0.1321723774378871,0.0,0.9961602732071158,0.0029216572342446,0.0009180695586396,0.0
200,forging_impacts,other_end_uses,4.61885230969498,3.593308082883597,5.638792114707246,2.045484031823649,0.44285547462303004,,0,prior-informed,4.532276015195697,0.5302495552018426,0.0597521139578399,0.1657880044714859,0.0,0.809925777944924,0.1549417634734846,0.0351324585815913,0.0
201,powerder_paste,other_end_uses,55.02216273139402,43.70819119422782,65.9213579621127,22.21316676788487,0.40371307969707804,,0,structure-determined,54.85190362610853,6.5034068339761095,0.2547592593643826,0.0105591902290761,0.0,0.4027749248313537,0.5972250751686464,0.0,0.0
202,import_finished_consumption,building_construction,193.42936340229642,169.9056281451132,217.6966993658854,47.79107122077218,0.2470724732799529,,0,prior-informed,203.9222676655108,12.544404840251511,0.0621880390146256,-0.8305583731300619,0.0,0.5025005305878384,0.4810130455615614,0.0164864238506003,0.0
203,import_finished_consumption,transportation_auto,653.4084035140036,586.2042599618733,719.8841260417564,133.67986607988314,0.20458853201299265,,0,prior-informed,655.6168376781013,40.41369951195559,0.2836445560653752,-0.0639495138951468,0.0,0.500226145046714,0.3967276607073325,0.1030461942459533,0.0
204,import_finished_consumption,transportation_other,224.84840423454295,198.8862908668537,250.6602959967108,51.7740051298571,0.23026183043687876,,0,prior-informed,225.39651610403683,13.877921960939997,0.0845255476096974,-0.0416533784958658,0.0,0.649402121474827,0.3222319263835581,0.0283659521416149,0.0
205,import_finished_consumption,machine_industry,246.44868712743906,217.59592921904832,274.7663906842569,57.170461465208604,0.23197713946694978,,0,structure-determined,241.0898159886956,14.890535124790024,0.0583256858530858,0.3553812883467094,0.0,0.4551016317828487,0.5339385830170778,0.0109597852000735,0.0
206,import_finished_consumption,electrical_equipment,512.8399610248323,456.8316405651075,567.1091601865603,110.27751962145283,0.21503300835036343,,0,structure-determined,515.8982787578145,31.63009566887065,0.2099506117141145,-0.1074028828646042,0.0,0.4574314861725261,0.5140627125225131,0.0285058013049607,0.0
207,import_finished_consumption,consumer_durables,924.2043342122721,836.8973031808164,1011.3470735321999,174.44977035138356,0.188756710928079,,0,structure-determined,906.5203137876418,54.92404266220614,0.3384848959242529,0.3232168094377186,0.0,0.4263951897648165,0.5422469925078656,0.0313578177273178,0.0
208,import_finished_consumption,container_packages,0.5326824968964273,0.05639271510969364,1.1461057260465914,1.0897130109368978,2.045708310834131,,0,prior-informed,0.4053922058280962,0.3252395416226721,0.2182357583654554,0.4429914879258402,0.0,0.9996303311381216,0.0003281228770551,4.1545984823089685e-05,0.0
209,import_finished_consumption,other_end_uses,0.2838239405203114,0.015367236240019792,0.8182069609962798,0.80283972475626,2.8286540003795277,,0,prior-informed,0.4083155265330308,0.3247277946198899,0.5413549770903122,-0.2777266523418926,0.0,0.9807925392873236,0.0191670971218858,4.036359079057528e-05,0.0
210,building_construction,export_finished_consumption,44.769363857657126,20.166917512746792,69.99395785394867,49.82704034120188,1.1129718192919937,,0,structure-determined,54.118663231526185,27.89638071008101,0.7906107409282555,-0.3379500167093153,0.0,0.2762446325230775,0.4957331317216638,0.2280222357552584,0.0
211,building_construction,consumption_building_construction,1050.9482327412406,880.0113095505051,1237.9041276818466,357.8928181313415,0.3405427660293332,1405.574107,1,structure-determined,1285.2059071389674,182.0823913996876,0.7437617800553532,-1.279972573417164,8.597029491794347e-05,0.2992317138621929,0.7000977451284534,0.0005845707144359,0.0
212,transportation_auto,export_finished_consumption,863.034792718367,474.87066124106474,1245.0050225844357,770.134361343371,0.8923560994773103,,0,structure-determined,801.064173552653,414.467252430176,0.7721597304539124,0.1472171536220662,0.0,0.3775142073827691,0.6152894656552145,0.0071963269620162,0.0
213,transportation_auto,consumption_transportation_auto,2300.2935285692197,1876.3105465769409,2730.7638830810565,854.4533365041157,0.371454045273772,1737.166733,1,structure-determined,2612.985365326405,460.5018978408125,0.7783138247706161,-0.6756623725583475,0.000545762804319,0.3774025348965247,0.6213649431005114,0.0006867591986447,0.0
214,transportation_other,export_finished_consumption,228.13078254707688,111.55910544997596,345.355710159885,233.79660470990905,1.024835851170865,,0,structure-determined,227.0520484449708,116.3386607582668,0.7380611533954721,0.0135889986168988,0.0,0.3934253262740046,0.5827162417039131,0.0238584320220822,0.0
215,transportation_other,consumption_transportation_other,1281.9572418048228,1100.9655098232577,1464.6491695282177,363.68365970496006,0.2836940639244274,918.4631329,1,structure-determined,1382.913127195246,172.62838900151377,0.7091997896310458,-0.587658771201941,0.0004516820710511,0.3962819334676608,0.6025949657695149,0.0006714186917732,0.0
216,machine_industry,export_finished_consumption,116.46563767156563,52.79760661497177,180.41211392333602,127.61450730836425,1.0957266869412465,,0,structure-determined,129.4628791246552,68.4515430835482,0.7738981636976722,-0.191869384880561,0.0,0.3680050197171859,0.613183325207415,0.0188116550753989,0.0
217,machine_industry,consumption_machine_industry,641.4111989192581,542.0678390296385,740.3510682436583,198.2832292140198,0.30913590150611014,736.4747668,1,structure-determined,699.98441920336,86.21166791226489,0.6464386124180168,-0.6815583575299639,0.0001730531860503,0.3694179852259638,0.6297441186731816,0.0006648429148041,0.0
218,electrical_equipment,export_finished_consumption,304.14142392320787,171.51146324566133,439.2934131707243,267.781949925063,0.8804520820310053,,0,structure-determined,269.5799176909236,137.83994947358622,0.7555640407504653,0.248947277255136,0.0,0.4033961125873295,0.5836727378771004,0.0129311495355701,0.0
219,electrical_equipment,consumption_electrical_equipment,999.58072158761,842.9980316591233,1162.1003464251905,319.10231476606725,0.31923616359791807,957.242923,1,structure-determined,1190.1366360221118,152.5892498421393,0.7236197260583728,-1.2458310846415377,0.0003225303919041,0.4053882492425996,0.5936126496560661,0.0006765707094303,0.0
220,consumer_durables,export_finished_consumption,228.7687766453216,124.19160226265367,332.56956199030094,208.37795972764727,0.9108671331084319,,0,structure-determined,227.909997267813,103.30384509641138,0.7339214873897977,0.0062489728038944,0.0,0.404245954874415,0.5603854139556793,0.0353686311699055,0.0
221,consumer_durables,consumption_consumer_durables,1497.4506327582972,1342.4527163913044,1650.6165538381526,308.1638374468482,0.20579231842802848,1465.714087,1,structure-determined,1502.1425367201384,129.35109465827534,0.6283622794641881,-0.0371761731941364,0.000214312250087,0.4100591121121181,0.5888708964718578,0.000855679165937,0.0
222,container_packages,export_finished_consumption,0.21429175008565443,0.008522662213659238,0.7163803949483858,0.7078577327347265,3.3032430434292928,,0,prior-informed,0.4268409097850449,0.3333233355683226,0.6529566009575245,-0.5162570864745799,0.0,0.9994839499257142,0.0003440872600009,0.0001719628142848,0.0
223,container_packages,consumption_container_packages,1634.7146122267718,1424.8166850152247,1850.8969695918609,426.08028457663613,0.2606450577916099,1699.839931,1,structure-determined,1828.8364444676613,193.2456182649864,0.6862636210652202,-0.9987624238607952,0.0001741006072721,0.3609944183754334,0.6388314633929576,1.7624336743553292e-08,0.0
224,other_end_uses,export_finished_consumption,0.44801598526696107,0.03576806047011128,1.0658317998718363,1.030063739401725,2.2991673807976665,,0,prior-informed,0.4209742392622164,0.3351890723829264,0.3310515035944023,0.1561094212083434,0.0,0.9697223499038028,0.0202052428825318,0.0100724072136654,0.0
225,other_end_uses,consumption_other_end_uses,249.4336146707502,199.5597404127159,302.68483630568653,103.12509589297062,0.4134370422731302,268.7354505,1,structure-determined,286.2238889233606,43.7480698776772,0.6336299768357831,-0.8309958649603648,0.0001258853270216,0.3057233498060391,0.6941499876033473,7.772635919390944e-07,0.0
226,eol_scrap_building_construction,eol_scrap_generated,240.81915821073562,81.18328083383003,427.0433779079233,345.86009707409323,1.436181820598503,294.296832,1,structure-determined,219.85524159221595,115.30531633815642,0.3952024664767026,0.2025621170390885,0.0301225722317419,0.4377823432442472,0.5320950845240109,0.0,0.0
227,eol_scrap_transportation_auto,eol_scrap_generated,779.094567625626,318.1843563293515,1514.781213526981,1196.5968571976296,1.5358814024905685,1401.194965,1,structure-determined,1050.6385598999702,563.0122028739028,0.6797742133093545,-0.4287803880699622,0.0015123414522221,0.3929055853216912,0.6055820732260867,0.0,0.0
228,eol_scrap_transportation_other,eol_scrap_generated,571.590704539509,223.6874869839331,918.818133310965,695.1306463270319,1.2161335739129109,565.5488941,1,structure-determined,417.3652501738245,226.4759822988997,0.3830410257044171,0.6813821810030105,0.0090173093629518,0.402757928451173,0.5882247621858752,0.0,0.0
229,eol_scrap_machine_industry,eol_scrap_generated,214.6951052940176,73.26146367099058,398.6183450189797,325.35688134798914,1.5154368838657222,282.9262632,1,structure-determined,217.50923343515527,115.67730466874846,0.4407516433084234,0.0161330437107204,0.032374143804447,0.4390944036713016,0.5285314525242514,0.0,0.0
230,eol_scrap_electrical_equipment,eol_scrap_generated,274.1107419793459,96.98342236179008,518.7916977627482,421.8082754009581,1.5388243173364622,378.8634735,1,structure-determined,275.3680183272106,149.02916617053856,0.4382513248556221,0.0317196653412801,0.0189571658771169,0.4260787190516839,0.554964115071199,0.0,0.0
231,eol_scrap_consumer_durables,eol_scrap_generated,779.3797513975505,280.9906773790088,1334.0889404532215,1053.0982630742128,1.351200440075383,944.0480768,1,structure-determined,668.0083528396466,371.8940797245616,0.4511265376533876,0.3218045323541897,0.0033100338627085,0.3950361457526719,0.6016538203846195,0.0,0.0
232,eol_scrap_container_packages,eol_scrap_generated,1630.815578494096,1396.1032446973193,1866.1734259150992,470.0701812177799,0.2882423907501824,1699.847102,1,structure-determined,1592.9768268400817,188.6192931184424,0.5892685414132424,0.1990711586562229,0.0508389632784573,0.3972923388457215,0.5518686978758212,0.0,0.0
233,eol_scrap_other_end_uses,eol_scrap_generated,162.69364229725988,59.113962085132385,347.0608102355311,287.94684815039875,1.7698715455904965,262.6861837,1,structure-determined,238.238946234898,127.838160235011,0.6294434926454844,-0.5154235241273076,0.0380057356600824,0.4271225595035999,0.5348717048363176,0.0,0.0
