flow_idx,flow_label,source,value,coverage,frequency,spatial,sigma,relative_sigma
219,electrical_equipment -> consumption_electrical_equipment,USGS value 1,1160.774041485902,1.0,3.0,2.0,940.2269736035805,0.8099999999999999
220,consumer_durables -> export_finished_consumption,USGS value 1,209.0,1.0,1.0,3.0,182.52666666666667,0.8733333333333334
221,consumer_durables -> consumption_consumer_durables,USGS value 1,949.1801201058629,1.0,3.0,2.0,768.8358972857488,0.8099999999999999
222,container_packages -> export_finished_consumption,USGS value 1,0.0,1.0,1.0,3.0,0.8733333333333334,873333333.3333334
223,container_packages -> consumption_container_packages,USGS value 1,2129.160848,1.0,3.0,2.0,1724.6202868799999,0.8099999999999999
224,other_end_uses -> export_finished_consumption,USGS value 1,0.0,1.0,1.0,3.0,0.8733333333333334,873333333.3333334
225,other_end_uses -> consumption_other_end_uses,USGS value 1,342.915552,1.0,3.0,2.0,277.76159712,0.8099999999999999
226,eol_scrap_building_construction -> eol_scrap_generated,Other literature,795.0,1.0,1.0,1.0,795.0,1.0
226,eol_scrap_building_construction -> eol_scrap_generated,USGS value 1,207.0,1.0,1.0,3.0,180.78,0.8733333333333333
227,eol_scrap_transportation_auto -> eol_scrap_generated,USGS value 1,1402.0,1.0,1.0,3.0,1224.4133333333334,0.8733333333333334
228,eol_scrap_transportation_other -> eol_scrap_generated,USGS value 1,441.0,1.0,1.0,3.0,385.14000000000004,0.8733333333333334
229,eol_scrap_machine_industry -> eol_scrap_generated,USGS value 1,224.0,1.0,1.0,3.0,195.6266666666667,0.8733333333333334
230,eol_scrap_electrical_equipment -> eol_scrap_generated,USGS value 1,287.0,1.0,1.0,3.0,250.64666666666668,0.8733333333333334
231,eol_scrap_consumer_durables -> eol_scrap_generated,USGS value 1,754.0,1.0,1.0,3.0,658.4933333333333,0.8733333333333333
232,eol_scrap_container_packages -> eol_scrap_generated,USGS value 1,1608.0,4.0,3.0,4.0,182.24000000000004,0.11333333333333336
233,eol_scrap_other_end_uses -> eol_scrap_generated,USGS value 1,247.0,1.0,1.0,3.0,215.71333333333334,0.8733333333333334
