flow_idx,flow_label,total_precision,share_observations,share_mass_balance,n_observations,sources,obs_min,obs_max,obs_spread_pct,determined_by,posterior_mean,posterior_sd,prior_mean,prior_sd,contraction,shift_in_prior_sd
40,wrought_aluminum_ingot -> 2xxx,0.5303096993966737,0.00030464244016318974,0.9996953575598367,2,Other literature; USGS value 1,85.0,238.0,94.73684210526316,structure-determined,145.84700317727095,30.734775109333487,,,,
41,wrought_aluminum_ingot -> 3xxx,0.0035554063836058802,0.0002237561635772397,0.9997762438364227,2,Other literature; USGS value 1,1256.0,2848.0,77.58284600389864,structure-determined,1785.7014779931988,515.2697364072693,,,,
42,wrought_aluminum_ingot -> 4xxx,1.7020831413037827,0.00029127750926027923,0.9997087224907397,2,Other literature; USGS value 1,50.0,117.0,80.23952095808383,structure-determined,78.52533735697091,20.29124581653536,,,,
43,wrought_aluminum_ingot -> 5xxx,0.00172943276915434,0.00016165809144420728,0.9998383419085558,2,Other literature; USGS value 1,2762.0,3047.0,9.812360130831468,structure-determined,2399.3166755134043,797.7510641389429,,,,
44,wrought_aluminum_ingot -> 6xxx,0.001113995119503502,0.0001767792844512963,0.9998232207155486,2,Other literature; USGS value 1,3218.0,3771.0,15.82486764916297,structure-determined,3207.5167247296845,570.8725334022207,,,,
45,wrought_aluminum_ingot -> 7xxx,0.04787487959363222,0.0003585697275608427,0.9996414302724392,2,Other literature; USGS value 1,254.0,887.0,110.95530236634531,structure-determined,472.05618379602913,71.06270081934363,,,,
46,wrought_aluminum_ingot -> 8xxx,1.4126896691860296,0.00011496540094883938,0.9998850345990512,2,Other literature; USGS value 1,94.0,267.0,95.8448753462604,structure-determined,77.93480977095632,22.15708507908463,,,,
47,cast_aluminum_ingot -> 36x,0.4949984311052136,0.01030904221279021,0.9896909577872098,1,USGS value 1,139.9873943233654,139.9873943233654,0.0,structure-determined,142.49779114846172,10.139264029881184,,,,
48,cast_aluminum_ingot -> 38x,0.006850446937112355,0.00778573022227972,0.9922142697777203,1,USGS value 1,1369.275605676634,1369.275605676634,0.0,structure-determined,1316.6865797718829,96.04519264547098,,,,
49,cast_aluminum_ingot -> 2xx,302.2402498047673,0.00982665089799903,0.990173349102001,1,USGS value 1,5.802579327688045,5.802579327688045,0.0,structure-determined,5.78572770864037,0.3469690836498494,,,,
