flow_idx,flow_label,total_precision,share_observations,share_mass_balance,n_observations,sources,obs_min,obs_max,obs_spread_pct,determined_by,posterior_mean,posterior_sd,prior_mean,prior_sd,contraction,shift_in_prior_sd
73,scrap_cast -> die_cast,0.03835139114539768,0.0007337117310828628,0.9992662882689172,1,USGS value 1,530.0,530.0,0.0,structure-determined,532.3721596245894,131.06200945990724,,,,
74,sand_cast -> scrap_sand_cast,0.299575461710494,0.0006798602263064069,0.9993201397736937,1,USGS value 1,197.0,197.0,0.0,structure-determined,196.47156283307984,49.45314246623539,,,,
75,scrap_sand_cast -> sand_cast,0.299575461710494,0.0006798602263064069,0.9993201397736937,1,USGS value 1,197.0,197.0,0.0,structure-determined,196.50063517861997,49.49506923107729,,,,
76,permanent_semi_permanent_mold_cast -> scrap_semi_permanent_mold_cast,0.2745156258728271,0.0007419229435365376,0.9992580770564635,1,USGS value 1,197.0,197.0,0.0,structure-determined,196.53167922111268,48.98078042590038,,,,
77,scrap_semi_permanent_mold_cast -> permanent_semi_permanent_mold_cast,0.2745156258728271,0.0007419229435365376,0.9992580770564635,1,USGS value 1,197.0,197.0,0.0,structure-determined,196.51100820099103,49.01566003992051,,,,
78,other_cast -> scrap_other_cast,40.1889467164971,0.0006805403140494638,0.9993194596859506,1,USGS value 1,17.0,17.0,0.0,structure-determined,17.005879674607463,4.2705916419779015,,,,
79,scrap_other_cast -> other_cast,40.1889467164971,0.0006805403140494638,0.9993194596859506,1,USGS value 1,17.0,17.0,0.0,structure-determined,17.010260795344827,4.268305191641729,,,,
80,die_cast -> export_cast_semifinished_products,1.7860600056633844,0.9984751941868661,0.0015248058131338232,1,USGS value 1,18.0,18.0,0.0,observation-driven,18.004746506372665,0.7550510569525061,,,,
81,1xxx -> rolling,0.004440275512791369,0.0014292888858167855,0.9985707111141833,1,USGS value 1,1116.0,1116.0,0.0,structure-determined,1146.9033965615395,298.2878350061705,,,,
82,1xxx -> extrusion,0.005254984115564479,0.02003483596033316,0.9799651640396668,1,USGS value 1,274.0,274.0,0.0,structure-determined,281.39495974141255,89.07446852410189,,,,
83,1xxx -> drawing,0.06681563353904427,0.0014667076371309735,0.9985332923628689,1,USGS value 1,284.0,284.0,0.0,structure-determined,78.11782049812818,17.719146884516213,,,,
84,1xxx -> other_milling_processes,0.07626276459630346,0.0355433419441688,0.9644566580558313,1,USGS value 1,54.0,54.0,0.0,structure-determined,56.264805524946524,17.5314144006098,,,,
85,2xxx -> rolling,0.43214407293396434,0.001228881770866887,0.998771118229133,1,USGS value 1,122.0,122.0,0.0,structure-determined,74.21462438442262,27.094998542462704,,,,
86,2xxx -> extrusion,0.4330064496347451,0.001565007589344553,0.9984349924106555,1,USGS value 1,108.0,108.0,0.0,structure-determined,70.71382177907608,26.23012212867054,,,,
87,2xxx -> drawing,1.372141984790966,0.6400542145802132,0.35994578541978683,1,USGS value 1,3.0,3.0,0.0,observation-driven,2.89381246505471,0.982275541776355,,,,
88,2xxx -> other_milling_processes,0.7202925360526251,0.30482242158891093,0.6951775784110892,1,USGS value 1,6.0,6.0,0.0,structure-determined,5.919506935775635,1.982368269353693,,,,
89,3xxx -> rolling,0.003236381622504895,0.0004180664310221118,0.9995819335689778,1,USGS value 1,2417.0,2417.0,0.0,structure-determined,1453.910652196464,384.5387883370491,,,,
90,3xxx -> extrusion,0.004012473496323065,0.015370220365322302,0.9846297796346778,1,USGS value 1,358.0,358.0,0.0,structure-determined,351.7388257092394,113.21078553691632,,,,
91,3xxx -> drawing,0.06803920834308501,0.037044438666646834,0.9629555613333531,1,USGS value 1,56.0,56.0,0.0,structure-determined,29.130698038537048,12.488785610191274,,,,
92,3xxx -> other_milling_processes,0.09674893227717554,0.2521547380698264,0.7478452619301736,1,USGS value 1,18.0,18.0,0.0,structure-determined,18.34928088978675,5.907059322010525,,,,
93,4xxx -> rolling,1.4622042800705601,0.009384859817662754,0.9906151401823372,1,USGS value 1,24.0,24.0,0.0,structure-determined,21.806513018665136,7.693945153867146,,,,
94,4xxx -> other_milling_processes,1.5185137867250271,0.0006018297992461188,0.9993981702007538,1,USGS value 1,93.0,93.0,0.0,structure-determined,61.89906425408094,17.105629367052266,,,,
