flow_idx,flow_label,source,value,coverage,frequency,spatial,sigma,relative_sigma
141,rolling -> scrap_rolling,USGS value 1,1600.0,1.0,1.0,3.0,572.5944450717177,0.35787152816982354
142,rolling -> sheet_plate,USGS value 1,4512.0,1.0,1.0,3.0,1614.7163351022439,0.35787152816982354
143,rolling -> foil,USGS value 1,631.0,1.0,1.0,3.0,225.81693427515864,0.35787152816982354
144,rolling -> export_milling_semifinished_products,USGS value 1,1111.0,1.0,1.0,3.0,397.59526779667397,0.35787152816982354
145,scrap_rolling -> forming_scrap_generated,USGS value 1,1600.0,1.0,1.0,3.0,572.5944450717177,0.35787152816982354
146,extrusion -> scrap_extrusion,USGS value 1,738.0,1.0,1.0,3.0,264.1091877893298,0.35787152816982354
147,extrusion -> extruded_products,USGS value 1,2444.0,1.0,1.0,3.0,874.6380148470487,0.35787152816982354
148,extrusion -> export_milling_semifinished_products,USGS value 1,229.0,1.0,1.0,3.0,81.95257995088959,0.35787152816982354
149,scrap_extrusion -> forming_scrap_generated,USGS value 1,738.0,1.0,1.0,3.0,264.1091877893298,0.35787152816982354
150,drawing -> scrap_drawing,USGS value 1,118.0,1.0,1.0,3.0,42.228840324039176,0.35787152816982354
151,drawing -> wire,USGS value 1,451.0,1.0,1.0,3.0,161.4000592045904,0.35787152816982354
152,drawing -> export_milling_semifinished_products,USGS value 1,41.0,1.0,1.0,3.0,14.672732654962765,0.35787152816982354
153,scrap_drawing -> forming_scrap_generated,USGS value 1,118.0,1.0,1.0,3.0,42.228840324039176,0.35787152816982354
154,other_milling_processes -> scrap_other_milling_processes,USGS value 1,209.0,1.0,1.0,3.0,74.79514938749313,0.3578715281698236
155,other_milling_processes -> forging_impacts,USGS value 1,200.0,1.0,1.0,3.0,71.57430563396471,0.35787152816982354
156,other_milling_processes -> powerder_paste,USGS value 1,55.0,1.0,1.0,3.0,19.682934049340293,0.35787152816982354
157,other_milling_processes -> export_milling_semifinished_products,USGS value 1,0.0,1.0,1.0,3.0,0.35787152816982354,357871528.1698235
158,scrap_other_milling_processes -> forming_scrap_generated,USGS value 1,209.0,1.0,1.0,3.0,74.79514938749313,0.3578715281698236
