flow_idx,flow_label,source,value,coverage,frequency,spatial,sigma,relative_sigma
143,rolling -> foil,USGS value 1,631.0,1.0,1.0,3.0,75.43164246593388,0.11954301500148
144,rolling -> export_milling_semifinished_products,USGS value 1,1111.0,1.0,1.0,3.0,132.81228966664426,0.11954301500147999
145,scrap_rolling -> forming_scrap_generated,USGS value 1,1600.0,1.0,1.0,3.0,191.26882400236798,0.11954301500147999
146,extrusion -> scrap_extrusion,USGS value 1,738.0,1.0,1.0,3.0,88.22274507109223,0.11954301500147999
147,extrusion -> extruded_products,USGS value 1,2444.0,1.0,1.0,3.0,292.1631286636171,0.11954301500148
148,extrusion -> export_milling_semifinished_products,USGS value 1,229.0,1.0,1.0,3.0,27.375350435338916,0.11954301500147999
149,scrap_extrusion -> forming_scrap_generated,USGS value 1,738.0,1.0,1.0,3.0,88.22274507109223,0.11954301500147999
150,drawing -> scrap_drawing,USGS value 1,118.0,1.0,1.0,3.0,14.106075770174638,0.11954301500147999
151,drawing -> wire,USGS value 1,451.0,1.0,1.0,3.0,53.91389976566747,0.11954301500147999
152,drawing -> export_milling_semifinished_products,USGS value 1,41.0,1.0,1.0,3.0,4.901263615060679,0.11954301500147997
153,scrap_drawing -> forming_scrap_generated,USGS value 1,118.0,1.0,1.0,3.0,14.106075770174638,0.11954301500147999
154,other_milling_processes -> scrap_other_milling_processes,USGS value 1,209.0,1.0,1.0,3.0,24.98449013530932,0.11954301500148
155,other_milling_processes -> forging_impacts,USGS value 1,200.0,1.0,1.0,3.0,23.908603000295997,0.11954301500147999
156,other_milling_processes -> powerder_paste,USGS value 1,55.0,1.0,1.0,3.0,6.5748658250814,0.11954301500148
157,other_milling_processes -> export_milling_semifinished_products,USGS value 1,0.0,1.0,1.0,3.0,0.11954301500147999,119543015.00147998
158,scrap_other_milling_processes -> forming_scrap_generated,USGS value 1,209.0,1.0,1.0,3.0,24.98449013530932,0.11954301500148
159,sheet_plate -> scrap_sheet_plate,USGS value 1,788.0,1.0,1.0,3.0,94.19989582116622,0.11954301500147997
160,sheet_plate -> building_construction,USGS value 1,557.0,1.0,1.0,3.0,66.58545935582436,0.11954301500147999
161,sheet_plate -> transportation_auto,USGS value 1,888.0,4.0,3.0,4.0,782.1508132892168,0.8808004654157847
162,sheet_plate -> transportation_other,Other literature,662.0,1.0,1.0,3.0,79.13747593097975,0.11954301500147999
162,sheet_plate -> transportation_other,USGS value 1,604.0,4.0,3.0,4.0,532.003481111134,0.8808004654157847
163,sheet_plate -> machine_industry,USGS value 1,287.0,4.0,3.0,4.0,252.78973357433023,0.8808004654157847
164,sheet_plate -> electrical_equipment,USGS value 1,153.0,4.0,3.0,4.0,134.76247120861507,0.8808004654157847
165,sheet_plate -> consumer_durables,USGS value 1,285.0,4.0,3.0,4.0,251.02813264349865,0.8808004654157847
166,sheet_plate -> container_packages,USGS value 1,1706.0,4.0,3.0,4.0,1502.6455939993286,0.8808004654157847
167,sheet_plate -> other_end_uses,USGS value 1,33.0,4.0,3.0,4.0,29.066415358720896,0.8808004654157847
168,scrap_sheet_plate -> fabrication_scrap_generated,USGS value 1,788.0,4.0,3.0,4.0,694.0707667476383,0.8808004654157847
169,foil -> scrap_foil,USGS value 1,31.0,1.0,1.0,3.0,3.7058334650458797,0.11954301500147999
170,foil -> building_construction,USGS value 1,17.0,1.0,1.0,3.0,2.0322312550251596,0.11954301500147997
171,foil -> transportation_auto,USGS value 1,36.0,4.0,3.0,4.0,31.70881675496825,0.8808004654157847
172,foil -> transportation_other,Other literature,27.0,1.0,1.0,3.0,3.2276614050399597,0.11954301500147999
172,foil -> transportation_other,USGS value 1,11.0,4.0,3.0,4.0,9.688805119573631,0.8808004654157847
173,foil -> machine_industry,USGS value 1,3.0,4.0,3.0,4.0,2.642401396247354,0.8808004654157847
174,foil -> electrical_equipment,USGS value 1,5.0,4.0,3.0,4.0,4.404002327078923,0.8808004654157846
175,foil -> consumer_durables,USGS value 1,137.0,4.0,3.0,4.0,120.66966376196251,0.8808004654157847
176,foil -> container_packages,USGS value 1,423.0,4.0,3.0,4.0,372.57859687087694,0.8808004654157847
177,foil -> other_end_uses,USGS value 1,1.0,4.0,3.0,4.0,0.8808004654157847,0.8808004654157847
178,scrap_foil -> fabrication_scrap_generated,USGS value 1,31.0,4.0,3.0,4.0,27.304814427889326,0.8808004654157847
179,extruded_products -> scrap_extruded_products,USGS value 1,103.0,1.0,1.0,3.0,12.312930545152438,0.11954301500147999
180,extruded_products -> building_construction,USGS value 1,915.0,4.0,3.0,4.0,805.9324258554431,0.8808004654157847
181,extruded_products -> transportation_auto,USGS value 1,284.0,4.0,3.0,4.0,250.14733217808285,0.8808004654157847
182,extruded_products -> transportation_other,Other literature,212.0,1.0,1.0,3.0,25.343119180313757,0.11954301500147999
182,extruded_products -> transportation_other,USGS value 1,480.0,4.0,3.0,4.0,422.78422339957666,0.8808004654157847
183,extruded_products -> machine_industry,USGS value 1,237.0,4.0,3.0,4.0,208.74971030354098,0.8808004654157847
184,extruded_products -> electrical_equipment,USGS value 1,243.0,4.0,3.0,4.0,214.03451309603568,0.8808004654157847
185,extruded_products -> consumer_durables,USGS value 1,247.0,4.0,3.0,4.0,217.55771495769883,0.8808004654157847
186,extruded_products -> other_end_uses,USGS value 1,39.0,4.0,3.0,4.0,34.351218151215605,0.8808004654157847
187,scrap_extruded_products -> fabrication_scrap_generated,USGS value 1,103.0,4.0,3.0,4.0,90.72244793782582,0.8808004654157846
188,wire -> building_construction,USGS value 1,15.422128,1.0,1.0,3.0,1.8436076788587445,0.11954301500147999
189,wire -> transportation_other,USGS value 1,12.246984,4.0,3.0,4.0,10.787149207139668,0.8808004654157847
190,wire -> machine_industry,USGS value 1,8.618248,4.0,3.0,4.0,7.590956849468656,0.8808004654157847
191,wire -> electrical_equipment,USGS value 1,407.325616,4.0,3.0,4.0,358.7725921485712,0.8808004654157847
192,wire -> consumer_durables,USGS value 1,10.0,4.0,3.0,4.0,8.808004654157847,0.8808004654157846
193,wire -> other_end_uses,USGS value 1,5.0,4.0,3.0,4.0,4.404002327078923,0.8808004654157846
194,forging_impacts -> transportation_auto,USGS value 1,33.03446076315101,4.0,3.0,4.0,29.09676841494289,0.8808004654157847
