flow_idx,flow_label,total_precision,share_observations,share_mass_balance,n_observations,sources,obs_min,obs_max,obs_spread_pct,determined_by,posterior_mean,posterior_sd,prior_mean,prior_sd,contraction,shift_in_prior_sd
68,other -> permanent_semi_permanent_mold_cast,0.14505164046616376,0.02398263318343097,0.976017366816569,1,USGS value 1,169.5470528729468,169.5470528729468,0.0,structure-determined,171.1226222745971,15.01489250937556,,,,
69,other -> other_cast,5.927057435701025,0.02699484554279099,0.973005154457209,1,USGS value 1,25.0,25.0,0.0,structure-determined,25.120978946187382,2.4670587921277565,,,,
70,cast_aluminum_ingot -> export_cast_aluminum_ingot,0.001464618395165164,0.06715328572769895,0.932846714272301,1,USGS value 1,275.0,275.0,0.0,structure-determined,254.13513631646435,89.95781307607427,,,,
71,wrought_aluminum_ingot -> export_wrought_aluminum_ingot,0.00011294170599918671,0.0,1.0,0,,,,,structure-determined,378.26764454904196,327.0092684724636,,,,
72,die_cast -> scrap_cast,0.03795479623341008,9.379541226263381e-05,0.9999062045877374,1,USGS value 1,530.0,530.0,0.0,structure-determined,536.5080232912255,226.0473506370592,,,,
73,scrap_cast -> die_cast,0.03795479623341008,9.379541226263381e-05,0.9999062045877374,1,USGS value 1,530.0,530.0,0.0,structure-determined,536.5388946309088,226.1382067844305,,,,
74,sand_cast -> scrap_sand_cast,0.2989003016040997,8.620673450570365e-05,0.9999137932654943,1,USGS value 1,197.0,197.0,0.0,structure-determined,197.89209515956506,82.30768562788275,,,,
75,scrap_sand_cast -> sand_cast,0.2989003016040997,8.620673450570365e-05,0.9999137932654943,1,USGS value 1,197.0,197.0,0.0,structure-determined,197.8832107535598,82.25950743756954,,,,
76,permanent_semi_permanent_mold_cast -> scrap_semi_permanent_mold_cast,0.2737511854654184,9.412641958153058e-05,0.9999058735804185,1,USGS value 1,197.0,197.0,0.0,structure-determined,196.1074785647704,83.37575261282304,,,,
77,scrap_semi_permanent_mold_cast -> permanent_semi_permanent_mold_cast,0.2737511854654184,9.412641958153058e-05,0.9999058735804185,1,USGS value 1,197.0,197.0,0.0,structure-determined,196.12832612994762,83.38132767158575,,,,
78,other_cast -> scrap_other_cast,40.24690397827208,8.597450413390293e-05,0.9999140254958662,1,USGS value 1,17.0,17.0,0.0,structure-determined,17.10330921173537,7.148347841389576,,,,
79,scrap_other_cast -> other_cast,40.24690397827208,8.597450413390293e-05,0.9999140254958662,1,USGS value 1,17.0,17.0,0.0,structure-determined,17.107299550533067,7.1503180591491216,,,,
80,die_cast -> export_cast_semifinished_products,0.025308219785739737,0.9070903182054181,0.09290968179458194,1,USGS value 1,18.0,18.0,0.0,observation-driven,17.99486103219958,5.998296423111706,,,,
81,1xxx -> rolling,0.004282460045879946,0.00018749007853238799,0.9998125099214676,1,USGS value 1,1116.0,1116.0,0.0,structure-determined,1069.95386835793,474.2872518093769,,,,
82,1xxx -> extrusion,0.005090013825931589,0.0026168565263541073,0.9973831434736459,1,USGS value 1,274.0,274.0,0.0,structure-determined,270.5650976265544,122.80881782461559,,,,
83,1xxx -> drawing,0.05076356087933247,0.00024423687876086995,0.9997557631212391,1,USGS value 1,284.0,284.0,0.0,structure-determined,117.33654450555272,48.79907893691385,,,,
84,1xxx -> other_milling_processes,0.07705898538463615,0.004450299032734046,0.9955497009672659,1,USGS value 1,54.0,54.0,0.0,structure-determined,56.839214744495045,23.72495007934298,,,,
85,2xxx -> rolling,0.6078367686180767,0.00011053335982083444,0.9998894666401791,1,USGS value 1,122.0,122.0,0.0,structure-determined,66.3007044663418,29.32541005116356,,,,
