flow_idx,from_node,to_node,from_node_name,to_node_name,value_1,value_2,value_3,value_4,year,map_estimate,posterior_mean,lower_bound,upper_bound
72,34,35,die_cast,scrap_cast,,,,,2022,203.89348691028974,297.92799016069716,0.0,14410.098
73,35,34,scrap_cast,die_cast,,,,,2022,203.80876783571227,297.84213535518944,0.0,14410.098
74,36,37,sand_cast,scrap_sand_cast,,,,,2022,243.54500398094487,246.82943508473014,0.0,14410.098
75,37,36,scrap_sand_cast,sand_cast,,,,,2022,244.12193026462634,247.4476360559477,0.0,14410.098
76,38,39,permanent_semi_permanent_mold_cast,scrap_semi_permanent_mold_cast,,,,,2022,91.82771019419529,117.30525985342918,0.0,14410.098
77,39,38,scrap_semi_permanent_mold_cast,permanent_semi_permanent_mold_cast,,,,,2022,91.98265791068127,117.46329359540017,0.0,14410.098
78,40,41,other_cast,scrap_other_cast,,,,,2022,16.29236666892002,16.88358434272294,0.0,14410.098
79,41,40,scrap_other_cast,other_cast,,,,,2022,16.305726736295686,16.899727652368902,0.0,14410.098
80,34,98,die_cast,export_cast_semifinished_products,,,,,2022,18.4173842895426,18.491467925589863,0.0,14410.098
81,42,51,1xxx,rolling,,,,,2022,1067.399086923221,1043.7949827446328,0.0,14410.098
82,42,53,1xxx,extrusion,,,,,2022,272.8527246540928,281.8324881463007,0.0,14410.098
83,42,55,1xxx,drawing,,,,,2022,131.54023680980754,130.2677321957127,0.0,14410.098
84,42,57,1xxx,other_milling_processes,,,,,2022,51.26503567285167,54.12227766908367,0.0,14410.098
85,43,51,2xxx,rolling,,,,,2022,59.0172773342987,62.29017929887167,0.0,14410.098
86,43,53,2xxx,extrusion,,,,,2022,69.77219695460795,70.85097464101585,0.0,14410.098
87,43,55,2xxx,drawing,,,,,2022,4.51154515883741,4.550968653774731,0.0,14410.098
88,43,57,2xxx,other_milling_processes,,,,,2022,9.247389629742585,9.353899570437365,0.0,14410.098
89,44,51,3xxx,rolling,,,,,2022,1167.787310655216,1118.024381428959,0.0,14410.098
90,44,53,3xxx,extrusion,,,,,2022,355.3571714138361,371.7778628838061,0.0,14410.098
91,44,55,3xxx,drawing,,,,,2022,56.92841833996392,56.40826393924005,0.0,14410.098
92,44,57,3xxx,other_milling_processes,,,,,2022,23.46345150809384,23.810470349671604,0.0,14410.098
93,45,51,4xxx,rolling,,,,,2022,24.878153197954138,25.79542244553323,0.0,14410.098
94,45,57,4xxx,other_milling_processes,,,,,2022,70.82053958569654,70.34290606699176,0.0,14410.098
95,46,51,5xxx,rolling,,,,,2022,707.6904102080453,1000.0725725244779,0.0,14410.098
96,46,53,5xxx,extrusion,,,,,2022,191.7920937276529,193.1094857057485,0.0,14410.098
97,46,55,5xxx,drawing,,,,,2022,68.56041034728965,68.37229349928539,0.0,14410.098
98,46,57,5xxx,other_milling_processes,,,,,2022,31.581910182257577,32.32743308574268,0.0,14410.098
99,47,51,6xxx,rolling,,,,,2022,1284.2965678838132,1246.1107108815138,0.0,14410.098
100,47,53,6xxx,extrusion,,,,,2022,1720.4737504872558,1661.7957068171047,0.0,14410.098
101,47,55,6xxx,drawing,,,,,2022,52.701774061983556,53.612621750890305,0.0,14410.098
102,47,57,6xxx,other_milling_processes,,,,,2022,5.470584577380386,5.683175604472506,0.0,14410.098
103,48,51,7xxx,rolling,,,,,2022,197.58217476141172,190.08217376087748,0.0,14410.098
104,48,53,7xxx,extrusion,,,,,2022,120.29176634043576,132.66761654014567,0.0,14410.098
105,48,55,7xxx,drawing,,,,,2022,1.5116608955496054,1.9481626681386361,0.0,14410.098
106,48,57,7xxx,other_milling_processes,,,,,2022,196.08302156585987,194.38293452627852,0.0,14410.098
107,49,51,8xxx,rolling,,,,,2022,5.478035205957994,6.048990590598668,0.0,14410.098
108,49,53,8xxx,extrusion,,,,,2022,28.363099219469472,29.887076298128264,0.0,14410.098
109,49,55,8xxx,drawing,,,,,2022,39.794761806394476,40.07803722319252,0.0,14410.098
110,49,57,8xxx,other_milling_processes,,,,,2022,3.018198394159972,3.193551796401712,0.0,14410.098
111,34,69,die_cast,building_construction,,,,,2022,19.040908034393116,19.5912655482425,0.0,14410.098
112,34,70,die_cast,transportation_auto,,,,,2022,856.3886217225341,827.2441711701155,0.0,14410.098
113,34,71,die_cast,transportation_other,,,,,2022,172.67014828330574,174.91605005669481,0.0,14410.098
114,34,72,die_cast,machine_industry,,,,,2022,53.39892685395194,53.49603142845259,0.0,14410.098
115,34,73,die_cast,electrical_equipment,,,,,2022,58.272651945876724,59.86971842277895,0.0,14410.098
116,34,74,die_cast,consumer_durables,,,,,2022,93.18387275739136,95.87255049981499,0.0,14410.098
117,34,76,die_cast,other_end_uses,,,,,2022,30.303389007314763,42.259216668724896,0.0,14410.098
118,36,70,sand_cast,transportation_auto,,,,,2022,210.69630069862845,208.02540348327418,0.0,14410.098
119,36,71,sand_cast,transportation_other,,,,,2022,46.64117625380628,47.60779588197025,0.0,14410.098
120,36,72,sand_cast,machine_industry,,,,,2022,9.041468250083637,9.146996666026187,0.0,14410.098
121,36,73,sand_cast,electrical_equipment,,,,,2022,9.76778007215235,9.96564095443278,0.0,14410.098
122,36,74,sand_cast,consumer_durables,,,,,2022,22.785357462927973,22.96856606392427,0.0,14410.098
123,36,76,sand_cast,other_end_uses,,,,,2022,11.231539549050673,12.327714712899473,0.0,14410.098
124,38,70,permanent_semi_permanent_mold_cast,transportation_auto,,,,,2022,363.07536140945996,353.12323401519296,0.0,14410.098
125,38,71,permanent_semi_permanent_mold_cast,transportation_other,,,,,2022,109.35279198330949,109.18428085105592,0.0,14410.098
126,38,72,permanent_semi_permanent_mold_cast,machine_industry,,,,,2022,17.424188002276516,18.259905595627647,0.0,14410.098
127,38,73,permanent_semi_permanent_mold_cast,electrical_equipment,,,,,2022,20.351223965576583,22.09591950103163,0.0,14410.098
128,38,74,permanent_semi_permanent_mold_cast,consumer_durables,,,,,2022,40.26755062028439,42.874475912822334,0.0,14410.098
129,38,76,permanent_semi_permanent_mold_cast,other_end_uses,,,,,2022,26.21713001359853,29.065739687735086,0.0,14410.098
130,40,76,other_cast,other_end_uses,,,,,2022,22.394376573383674,22.35957502135444,0.0,14410.098
