flow_idx,flow_label,source,value,coverage,frequency,spatial,sigma,relative_sigma
172,foil -> transportation_other,Other literature,27.0,1.0,1.0,3.0,77.30025008468188,2.862972225358588
172,foil -> transportation_other,USGS value 1,11.0,4.0,3.0,4.0,4.274216234384402,0.38856511221676376
173,foil -> machine_industry,USGS value 1,3.0,4.0,3.0,4.0,1.1656953366502913,0.38856511221676376
174,foil -> electrical_equipment,USGS value 1,5.0,4.0,3.0,4.0,1.9428255610838188,0.38856511221676376
175,foil -> consumer_durables,USGS value 1,137.0,4.0,3.0,4.0,53.23342037369664,0.38856511221676376
176,foil -> container_packages,USGS value 1,423.0,4.0,3.0,4.0,164.36304246769106,0.3885651122167637
177,foil -> other_end_uses,USGS value 1,1.0,4.0,3.0,4.0,0.38856511221676376,0.38856511221676376
178,scrap_foil -> fabrication_scrap_generated,USGS value 1,31.0,4.0,3.0,4.0,12.045518478719677,0.38856511221676376
179,extruded_products -> scrap_extruded_products,USGS value 1,103.0,1.0,1.0,3.0,294.8861392119346,2.8629722253585888
180,extruded_products -> building_construction,USGS value 1,915.0,4.0,3.0,4.0,355.53707767833885,0.38856511221676376
181,extruded_products -> transportation_auto,USGS value 1,284.0,4.0,3.0,4.0,110.35249186956091,0.38856511221676376
182,extruded_products -> transportation_other,Other literature,212.0,1.0,1.0,3.0,606.9501117760208,2.8629722253585888
182,extruded_products -> transportation_other,USGS value 1,480.0,4.0,3.0,4.0,186.5112538640466,0.38856511221676376
183,extruded_products -> machine_industry,USGS value 1,237.0,4.0,3.0,4.0,92.08993159537302,0.38856511221676376
184,extruded_products -> electrical_equipment,USGS value 1,243.0,4.0,3.0,4.0,94.42132226867359,0.38856511221676376
185,extruded_products -> consumer_durables,USGS value 1,247.0,4.0,3.0,4.0,95.97558271754065,0.38856511221676376
186,extruded_products -> other_end_uses,USGS value 1,39.0,4.0,3.0,4.0,15.154039376453786,0.38856511221676376
187,scrap_extruded_products -> fabrication_scrap_generated,USGS value 1,103.0,4.0,3.0,4.0,40.022206558326666,0.38856511221676376
188,wire -> building_construction,USGS value 1,15.422128,1.0,1.0,3.0,44.153124119924996,2.8629722253585883
189,wire -> transportation_other,USGS value 1,12.246984,4.0,3.0,4.0,4.75875071227691,0.38856511221676376
190,wire -> machine_industry,USGS value 1,8.618248,4.0,3.0,4.0,3.3487505012319,0.38856511221676376
191,wire -> electrical_equipment,USGS value 1,407.325616,4.0,3.0,4.0,158.27252368980243,0.38856511221676376
192,wire -> consumer_durables,USGS value 1,10.0,4.0,3.0,4.0,3.8856511221676375,0.38856511221676376
193,wire -> other_end_uses,USGS value 1,5.0,4.0,3.0,4.0,1.9428255610838188,0.38856511221676376
194,forging_impacts -> transportation_auto,USGS value 1,33.03446076315101,4.0,3.0,4.0,12.836038953454052,0.38856511221676376
195,forging_impacts -> transportation_other,USGS value 1,93.06411523684899,4.0,3.0,4.0,36.16146838036006,0.38856511221676376
196,forging_impacts -> machine_industry,USGS value 1,4.53592,4.0,3.0,4.0,1.762500263806263,0.38856511221676376
197,forging_impacts -> electrical_equipment,USGS value 1,0.453592,4.0,3.0,4.0,0.1762500263806263,0.38856511221676376
198,forging_impacts -> consumer_durables,USGS value 1,9.979023999999999,4.0,3.0,4.0,3.8775005803737783,0.38856511221676376
199,forging_impacts -> container_packages,USGS value 1,0.0,4.0,3.0,4.0,0.38856511221676376,388565112.21676373
200,forging_impacts -> other_end_uses,USGS value 1,4.53592,4.0,3.0,4.0,1.762500263806263,0.38856511221676376
201,powerder_paste -> other_end_uses,USGS value 1,55.0,4.0,3.0,4.0,21.371081171922008,0.38856511221676376
202,import_finished_consumption -> building_construction,USGS value 1,204.0,4.0,3.0,4.0,10.200000000000001,0.05
203,import_finished_consumption -> transportation_auto,USGS value 1,656.0,1.0,3.0,2.0,32.800000000000004,0.05000000000000001
204,import_finished_consumption -> transportation_other,USGS value 1,225.0,1.0,3.0,2.0,11.25,0.05
205,import_finished_consumption -> machine_industry,USGS value 1,241.0,1.0,3.0,2.0,12.05,0.05
206,import_finished_consumption -> electrical_equipment,USGS value 1,516.0,1.0,3.0,2.0,25.8,0.05
207,import_finished_consumption -> consumer_durables,USGS value 1,911.0,1.0,3.0,2.0,45.550000000000004,0.05
208,import_finished_consumption -> container_packages,USGS value 1,0.0,1.0,3.0,2.0,2.5217072685683095,2521707268.5683093
209,import_finished_consumption -> other_end_uses,USGS value 1,0.0,1.0,3.0,2.0,2.5217072685683095,2521707268.5683093
210,building_construction -> export_finished_consumption,USGS value 1,55.0,1.0,3.0,2.0,138.69389977125704,2.52170726856831
211,building_construction -> consumption_building_construction,USGS value 1,1674.51826026986,1.0,3.0,2.0,4222.644868272867,2.52170726856831
212,transportation_auto -> export_finished_consumption,USGS value 1,802.0,1.0,1.0,3.0,2296.103724737588,2.8629722253585883
213,transportation_auto -> consumption_transportation_auto,USGS value 1,2736.963739955534,1.0,3.0,2.0,6901.821356853775,2.5217072685683095
214,transportation_other -> export_finished_consumption,USGS value 1,226.0,1.0,1.0,3.0,647.0317229310409,2.8629722253585883
215,transportation_other -> consumption_transportation_other,USGS value 1,1464.779895135754,1.0,3.0,2.0,3693.746108416557,2.5217072685683095
216,machine_industry -> export_finished_consumption,USGS value 1,133.0,1.0,1.0,3.0,380.77530597269225,2.8629722253585883
217,machine_industry -> consumption_machine_industry,USGS value 1,1563.329674932784,1.0,3.0,2.0,3942.259804446534,2.5217072685683095
218,electrical_equipment -> export_finished_consumption,USGS value 1,270.0,1.0,1.0,3.0,773.0025008468189,2.8629722253585883
