year,flow_idx,from_node,to_node,flow_median,flow_ci_lo,flow_ci_hi,nodealloc_median,nodealloc_ci_lo,nodealloc_ci_hi,abs_diff,rel_diff,flow_ci_width,nodealloc_ci_width,intervals_overlap,material
2017,38,fabrication_scrap_recycled,refining,0.4444056540274259,0.022168643696544105,0.9656774852339178,100.94159951529514,13.745288173526246,458.1229358221615,100.49719386126772,226.1384231962667,0.9435088415373737,444.3776476486352,False,False
2017,39,wrought_aluminum_ingot,1xxx,1504.1632073682808,675.6248693876263,2353.478190329005,867.6972556345006,292.19224655136213,2169.5470654252713,-636.4659517337802,-0.42313623190355515,1677.8533209413786,1877.3548188739092,True,True
2017,40,wrought_aluminum_ingot,2xxx,159.68154381487204,85.00270041844645,205.39400475743915,180.3346566835151,98.93755709706427,324.0247129010539,20.653112868643063,0.12933938622604627,120.3913043389927,225.08715580398962,True,True
2017,41,wrought_aluminum_ingot,3xxx,1821.978375819388,910.6799672463744,2906.451186321684,1733.3425570232646,777.2766589345948,3379.3478408372225,-88.63581879612343,-0.048648117876954354,1995.7712190753095,2602.071181902628,True,True
2017,42,wrought_aluminum_ingot,4xxx,84.48113892301774,40.946475052292186,119.03635513057543,91.78255607441457,47.66226395412976,168.40500796351125,7.301417151396834,0.08642659467517534,78.08988007828324,120.74274400938148,True,False
2017,43,wrought_aluminum_ingot,5xxx,2366.9006906659506,990.2142832786317,3904.968781061656,1836.7270418597836,798.2387254244595,3783.602530921939,-530.173648806167,-0.2239948853354711,2914.7544977830244,2985.3638054974795,True,True
2017,44,wrought_aluminum_ingot,6xxx,3150.4088359074103,2126.4911369892925,4206.707004269903,3413.2129941356434,2462.8661033931508,4482.334433913215,262.80415822823306,0.08341906460928832,2080.215867280611,2019.4683305200647,True,True
2017,45,wrought_aluminum_ingot,7xxx,521.3507569431644,332.4425949006632,610.010815374933,468.2544677914335,247.50416819434543,857.8835392194462,-53.09628915173084,-0.1018436982101077,277.5682204742698,610.3793710251008,True,True
2017,46,wrought_aluminum_ingot,8xxx,77.21318624921406,40.04008064370857,122.20100601097931,98.98417163304052,55.197110932824685,180.01162243944862,21.770985383826456,0.2819594222359663,82.16092536727075,124.81451150662393,True,False
2017,47,cast_aluminum_ingot,36x,142.67145828052008,122.40230166478383,162.4680221819409,148.83115708339074,123.92289062127077,178.30537270318558,6.1596988028706505,0.04317400885297937,40.065720517157075,54.382482081914816,True,True
2017,48,cast_aluminum_ingot,38x,1305.1476990287179,1115.050751535056,1488.9789200468847,1391.6936696901234,1226.4239839185236,1572.5311322975244,86.54597066140559,0.06631124640208347,373.92816851182874,346.1071483790008,True,True
2017,49,cast_aluminum_ingot,2xx,5.779061637041237,5.116263704985541,6.471391649994952,5.811005181026882,5.037132886569271,6.742010069581204,0.03194354398564503,0.005527462067699883,1.3551279450094107,1.7048771830119334,True,False
2017,50,cast_aluminum_ingot,3xx,554.4012053761628,487.6839842343547,620.5875798524851,571.3641390393914,501.9132077168537,647.9509205501588,16.96293366322857,0.030596855668304633,132.9035956181304,146.03771283330508,True,True
